attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_utilization_ratio,total_trans_amt_avg
0,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577,2480,0.435,0.167,0.327,40
0,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234,1486,0.868,0.647,0.459,48
0,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469,1125,1.363,1.615,0.252,51
0,56,M,3,Graduate,Divorced,$40K - $60K,Blue,46,6,3,4,2910,709,0.538,0.588,0.244,44
1,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616,1054,0.616,0.545,0.291,40
0,70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252,1495,0.581,0.875,0.46,81
0,55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358,1152,0.969,1.6,0.489,66
0,43,M,4,High School,Single,$60K - $80K,Blue,36,4,1,0,22322,953,0.769,1.125,0.043,39
0,45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133,1510,0.609,0.462,0.482,37
0,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540,849,0.456,0.75,0.24,47
0,40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990,1378,0.73,0.611,0.197,51
0,36,M,2,College,Divorced,$80K - $120K,Blue,22,2,2,3,34516,1652,0.854,1.294,0.048,32
1,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438,0,1.038,0.353,0.0,29
0,43,M,4,High School,Married,$60K - $80K,Blue,35,6,3,2,24396,1171,0.655,1.125,0.048,56
0,46,F,1,College,Married,Less than $40K,Blue,36,2,3,2,2474,2143,1.53,1.0,0.866,38
0,41,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214,795,0.707,1.3,0.152,54
0,51,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207,1650,0.708,0.538,0.317,66
0,51,F,3,College,Divorced,Less than $40K,Blue,25,2,2,2,9512,1082,0.701,1.444,0.114,45
0,43,F,4,Graduate,Divorced,$60K - $80K,Blue,23,6,3,2,3187,2430,0.617,1.357,0.762,42
1,64,F,0,High School,Married,$40K - $60K,Blue,53,1,3,3,3353,0,1.021,0.385,0.0,53
0,54,M,5,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290,1434,0.923,3.5,0.626,62
0,48,M,3,Graduate,Single,$40K - $60K,Blue,43,6,1,3,5279,1115,0.549,0.519,0.211,40
0,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,0,23603,0,0.795,1.067,0.0,44
0,57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601,0,0.814,0.684,0.0,38
0,45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363,1029,0.838,1.286,0.162,96
0,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029,1576,0.826,0.524,0.196,34
0,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410,1769,0.759,1.143,0.734,40
1,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401,0,0.898,1.0,0.0,41
0,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260,1007,0.84,0.737,0.446,48
0,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,2,17682,2481,1.302,1.214,0.14,56
0,48,F,4,High School,Married,$40K - $60K,Blue,42,3,1,3,4206,1100,0.587,1.0,0.262,52
0,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516,1440,1.117,2.4,0.042,46
0,41,M,4,High School,Divorced,$80K - $120K,Blue,36,4,3,0,23018,2168,0.859,1.667,0.094,60
0,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556,1711,1.434,1.625,0.308,81
1,54,F,2,High School,Married,$60K - $80K,Blue,44,3,3,1,6094,0,1.129,0.273,0.0,64
0,61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939,1999,2.145,1.538,0.68,73
0,61,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362,1274,1.015,0.783,0.238,45
1,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126,0,0.953,0.786,0.0,40
0,45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342,2517,0.771,0.765,0.753,37
1,54,F,4,Graduate,Married,$60K - $80K,Blue,40,6,2,2,2532,2221,0.491,0.235,0.877,38
0,54,F,3,Doctorate,Married,$60K - $80K,Blue,46,2,2,3,1900,1376,0.89,0.607,0.724,41
0,44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546,1703,0.955,0.588,0.117,47
0,50,F,4,Doctorate,Single,$60K - $80K,Blue,36,2,3,2,2521,1608,0.587,0.571,0.638,40
0,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427,1682,0.631,1.118,0.102,43
0,48,M,2,Graduate,Divorced,$40K - $60K,Blue,36,5,1,2,13068,1718,0.607,0.556,0.131,33
0,45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218,1814,1.178,2.083,0.078,47
0,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281,837,1.859,1.417,0.255,49
0,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096,2217,0.799,0.783,0.716,49
0,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052,1250,0.728,0.632,0.609,38
0,38,F,1,High School,Divorced,Less than $40K,Blue,30,2,3,0,1438,583,0.888,1.0,0.405,52
0,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432,1418,0.612,0.368,0.15,50
0,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938,2303,0.804,2.0,0.154,35
0,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221,1343,0.869,1.308,0.605,44
0,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731,1577,0.657,0.444,0.275,59
0,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516,2061,0.722,0.455,0.06,42
0,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985,1130,0.963,0.76,0.162,38
0,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221,1707,0.816,0.538,0.07,41
0,36,F,3,High School,Married,$60K - $80K,Blue,24,4,1,1,15439,0,0.742,0.536,0.0,48
0,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637,2030,0.776,0.438,0.094,53
0,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543,0,0.788,0.423,0.0,41
0,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684,2475,0.697,2.1,0.256,45
0,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007,930,0.885,1.154,0.186,37
0,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616,1047,0.984,1.2,0.648,42
0,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116,0,0.656,0.611,0.0,40
0,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759,2223,1.32,1.0,0.806,49
1,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249,1381,0.798,0.833,0.167,61
0,38,F,2,Graduate,Single,$60K - $80K,Blue,31,2,3,2,14041,2154,1.084,1.417,0.153,50
0,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264,2169,0.374,0.5,0.412,45
0,63,F,0,College,Married,Less than $40K,Blue,54,4,2,1,2420,1912,1.256,0.565,0.79,48
0,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826,2070,0.541,0.647,0.732,36
0,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,2,12518,1539,0.645,0.833,0.123,35
0,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876,1297,1.012,0.719,0.221,38
0,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516,0,0.448,0.182,0.0,86
0,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648,1926,0.549,1.75,0.2,49
0,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516,2177,1.32,1.875,0.063,53
0,55,F,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,0,3025,2376,1.252,1.875,0.785,55
0,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265,2517,0.952,0.944,0.771,52
0,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041,1355,0.685,0.581,0.224,35
0,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293,1823,0.617,1.444,0.795,53
0,47,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,13399,2505,0.627,0.824,0.187,42
0,46,F,3,College,Married,Less than $40K,Blue,38,4,3,3,4317,2517,0.944,1.0,0.583,44
0,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378,1069,0.581,0.333,0.316,80
0,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012,2242,0.816,1.0,0.447,40
0,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,1,0,2569,1605,0.574,0.643,0.625,25
0,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471,1785,1.051,0.714,0.514,43
0,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516,1699,0.771,0.727,0.049,42
0,53,M,1,High School,Married,$120K +,Blue,36,6,3,2,3312,1844,0.986,0.882,0.557,54
0,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578,2462,1.707,0.812,0.955,47
1,54,M,2,Graduate,Married,$40K - $60K,Blue,44,4,3,2,2902,2517,0.821,0.444,0.867,38
0,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,1,2742,2321,1.315,0.6,0.846,43
0,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077,1571,1.031,1.0,0.756,35
0,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265,1942,1.027,0.87,0.31,39
0,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819,1560,0.827,0.786,0.2,63
0,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,3,2731,1692,0.62,0.692,0.62,55
1,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,4,3,1438,537,0.819,0.182,0.373,55
0,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,2,16286,1710,1.223,1.227,0.105,52
0,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,34516,0,0.507,0.938,0.0,35
0,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,0,2609,2439,1.269,1.833,0.935,50
0,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567,1173,0.541,0.6,0.155,44
0,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,3,22770,2517,0.994,0.652,0.111,49
0,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791,1648,1.227,0.789,0.435,60
0,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2,2702,2517,1.019,1.462,0.932,51
0,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555,2117,1.049,0.6,0.829,41
0,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355,1090,0.751,0.812,0.463,49
0,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,0,5332,0,0.939,1.167,0.0,35
0,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,2,1443,1375,0.683,0.583,0.953,52
0,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741,755,1.166,1.444,0.07,58
0,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,2,0,7984,1503,0.797,1.167,0.188,44
0,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584,2517,0.703,1.125,0.135,39
0,61,F,0,Graduate,Married,$60K - $80K,Blue,56,4,1,3,5585,1465,1.503,0.722,0.262,57
0,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516,2165,0.837,0.524,0.063,52
0,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,4,1438,0,1.068,1.05,0.0,35
0,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,0,2478,2031,1.284,0.938,0.82,50
0,51,M,4,High School,Single,$120K +,Blue,46,6,3,3,34516,2274,0.788,0.679,0.066,38
0,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339,1440,0.431,0.375,0.616,40
0,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2726,0,0.844,0.588,0.0,40
0,43,M,4,Post-Graduate,Married,$120K +,Blue,39,3,3,3,14881,848,0.762,1.091,0.057,61
0,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628,969,0.999,2.75,0.595,126
0,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,2,3156,1644,1.052,1.385,0.521,37
0,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745,1270,0.93,0.938,0.268,49
0,46,M,2,High School,Married,$120K +,Blue,36,5,3,2,19727,1785,0.572,0.786,0.09,49
0,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,22720,793,0.685,0.286,0.035,40
0,43,M,4,Graduate,Married,$40K - $60K,Blue,36,5,3,0,8129,1799,0.566,0.737,0.221,42
0,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3,3751,1521,0.974,1.308,0.405,35
0,54,F,4,High School,Married,Less than $40K,Blue,36,3,5,3,1594,1411,0.817,1.188,0.885,41
0,55,F,1,High School,Single,Less than $40K,Blue,43,4,2,0,2569,1403,0.886,0.444,0.546,37
0,49,F,4,Post-Graduate,Single,$60K - $80K,Blue,44,6,3,2,18206,1586,0.921,1.0,0.087,29
0,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3,3104,1766,0.828,1.182,0.569,56
0,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,3,2,2406,1560,0.751,0.391,0.648,36
0,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,2,3,24571,1955,1.174,1.0,0.08,62
0,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534,726,0.556,0.867,0.047,45
0,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,0,12301,2250,0.484,0.261,0.183,45
0,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2846,1818,0.711,1.176,0.639,39
0,58,M,2,Uneducated,Divorced,$120K +,Blue,49,6,2,3,9788,1794,0.778,0.762,0.183,48
0,55,M,2,High School,Married,$60K - $80K,Blue,36,4,3,3,7231,2381,0.996,1.3,0.329,61
0,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2,2324,1576,0.728,1.312,0.678,34
0,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,3,12208,1980,0.616,0.619,0.162,41
1,43,M,4,Post-Graduate,Divorced,$80K - $120K,Blue,30,2,5,3,5639,1547,1.087,0.364,0.274,43
0,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,2,10021,1617,0.578,0.667,0.161,51
0,64,M,0,College,Married,Less than $40K,Blue,56,6,1,0,2215,1915,0.794,0.588,0.865,47
0,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027,1480,0.979,0.947,0.73,46
0,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,2,6363,1162,0.644,1.0,0.183,48
0,39,F,3,College,Single,Less than $40K,Blue,25,6,1,2,3920,2008,0.944,0.656,0.512,59
0,56,M,3,High School,Married,$60K - $80K,Blue,36,5,1,3,9226,1233,1.521,1.636,0.134,56
0,54,F,4,College,Divorced,Less than $40K,Blue,49,6,1,1,9376,1288,0.597,0.5,0.137,47
0,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944,1346,1.052,0.727,0.692,34
0,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,1,0,9599,1554,1.087,1.235,0.162,30
0,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,2,28202,843,0.637,0.727,0.03,42
0,43,M,3,College,Divorced,$80K - $120K,Blue,39,3,3,1,24850,1662,0.693,0.923,0.067,49
0,55,M,0,High School,Married,$120K +,Blue,49,5,3,3,3805,2233,1.095,0.929,0.587,64
0,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2,2,2733,1306,0.791,0.444,0.478,29
0,46,M,1,Uneducated,Divorced,$40K - $60K,Blue,27,6,3,3,12781,1253,0.638,0.4,0.098,51
1,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3,3106,1120,1.045,0.7,0.361,40
0,48,M,3,College,Married,$80K - $120K,Blue,42,3,3,0,7477,0,0.511,0.684,0.0,36
0,45,M,4,Post-Graduate,Married,$120K +,Blue,33,6,1,3,34516,2086,0.986,0.958,0.06,39
0,48,M,2,High School,Married,$120K +,Blue,36,6,5,2,29963,2094,0.648,0.867,0.07,43
0,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,3,0,6509,2033,0.83,0.37,0.312,38
1,42,M,3,College,Married,$60K - $80K,Blue,34,3,3,3,13450,0,0.742,0.059,0.0,55
0,41,M,2,Graduate,Divorced,$60K - $80K,Silver,36,6,2,0,27000,0,0.61,0.3,0.0,31
0,51,M,4,College,Married,$120K +,Silver,31,5,2,1,34516,1254,0.869,0.786,0.036,54
0,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347,0,0.466,0.375,0.0,26
0,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106,1675,0.781,0.407,0.539,39
0,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2536,913,1.059,1.333,0.36,50
0,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,0,13048,1954,1.139,0.846,0.15,48
0,55,F,2,College,Married,Less than $40K,Blue,37,3,3,1,2453,968,1.081,0.613,0.395,44
0,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138,1249,1.01,0.833,0.077,36
0,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,0,8077,1965,0.637,0.444,0.243,51
1,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929,1673,0.835,1.118,0.867,23
0,57,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,2,3127,2517,0.589,1.143,0.805,49
0,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645,1454,0.708,1.778,0.168,57
0,56,M,3,High School,Single,$60K - $80K,Blue,49,3,1,3,1438,0,0.503,0.833,0.0,49
1,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,2185,0,0.727,0.818,0.0,35
0,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487,2517,0.912,0.909,0.103,36
0,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,3,2567,0,1.636,0.955,0.0,55
0,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,3,4131,785,0.543,1.2,0.19,41
0,44,F,4,College,Married,Less than $40K,Silver,37,3,2,2,10790,1930,0.75,1.286,0.179,65
0,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,3,6884,1001,0.786,0.833,0.145,88
1,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,3,13961,1299,0.842,0.667,0.093,39
0,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,0,29801,1916,0.781,0.909,0.064,47
0,54,M,3,High School,Married,$120K +,Blue,43,4,1,1,13219,0,0.576,0.5,0.0,45
1,58,F,4,College,Married,Less than $40K,Blue,46,2,3,3,2536,0,0.917,0.522,0.0,25
0,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9478,820,0.64,0.864,0.087,32
0,47,F,4,Graduate,Divorced,$40K - $60K,Blue,34,6,1,2,3502,1851,2.023,0.722,0.529,58
0,67,F,0,High School,Married,$60K - $80K,Blue,56,4,3,3,10509,2388,0.777,1.429,0.227,40
0,50,F,2,College,Divorced,Less than $40K,Blue,36,3,3,0,1491,0,0.876,0.889,0.0,31
0,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734,0,0.785,0.9,0.0,38
0,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305,1627,0.747,0.565,0.706,34
0,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241,2081,0.909,0.833,0.146,35
0,36,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,2,4789,1257,1.134,0.933,0.262,52
0,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138,1727,0.693,1.438,0.075,41
0,57,M,2,Doctorate,Single,$80K - $120K,Blue,38,6,1,3,23008,2280,0.674,0.636,0.099,36
0,48,M,1,Doctorate,Divorced,$80K - $120K,Blue,36,3,1,0,3131,2517,0.602,0.481,0.804,35
0,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798,1794,0.564,0.452,0.309,38
0,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,3,6880,1390,1.205,0.944,0.202,50
0,48,M,3,Graduate,Divorced,$80K - $120K,Platinum,41,3,2,2,34516,1531,0.862,1.071,0.044,39
0,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075,1469,1.322,1.13,0.708,52
0,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,3,0,4589,0,0.845,0.37,0.0,42
1,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2,2317,0,1.005,0.727,0.0,46
1,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981,1518,1.019,0.923,0.766,38
0,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,1,6038,0,0.741,0.875,0.0,48
0,44,M,5,Doctorate,Single,$80K - $120K,Blue,32,5,3,2,14910,877,0.772,0.625,0.059,44
0,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,2,29659,1143,0.512,0.615,0.039,56
1,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,2,4320,0,0.967,0.5,0.0,33
0,39,F,1,Graduate,Single,$40K - $60K,Blue,36,6,1,3,11213,0,0.563,0.643,0.0,54
0,39,F,3,Uneducated,Divorced,$60K - $80K,Blue,29,5,1,2,26181,0,0.913,0.75,0.0,37
0,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,0,5773,0,0.67,0.5,0.0,33
1,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,4503,0,0.659,0.429,0.0,37
0,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,2,29770,1565,0.674,2.0,0.053,42
0,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014,1910,0.863,1.5,0.381,48
0,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,3445,1074,0.67,0.632,0.312,34
0,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,2,23412,1078,0.79,0.786,0.046,35
0,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,2,3044,1611,0.74,0.714,0.529,40
0,38,M,1,High School,Single,$60K - $80K,Blue,29,5,2,1,14596,2192,0.898,1.083,0.15,52
0,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3864,1654,0.491,0.235,0.428,35
1,35,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,29,2,1,3,17030,1911,0.528,0.562,0.112,28
0,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,3,23090,839,1.326,1.0,0.036,49
0,53,M,2,Post-Graduate,Divorced,$80K - $120K,Blue,36,4,2,0,29205,1208,0.957,1.048,0.041,36
0,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,3,14035,2061,2.271,1.5,0.147,53
1,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2,2962,2517,1.046,0.409,0.85,29
0,46,M,2,Doctorate,Married,$80K - $120K,Blue,30,6,3,0,18578,1385,0.565,0.421,0.075,29
0,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,2201,1138,0.675,0.6,0.517,37
0,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061,1483,1.362,0.622,0.72,40
0,42,F,5,Doctorate,Married,$60K - $80K,Blue,23,4,2,2,24602,1660,0.588,0.76,0.067,30
0,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,2,15911,896,0.954,0.833,0.056,38
1,56,M,2,College,Single,$120K +,Blue,50,2,2,3,16867,0,0.885,0.4,0.0,46
0,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,0,2783,1526,0.942,0.688,0.548,35
1,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2,2972,0,1.035,0.562,0.0,36
0,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,5124,2235,0.542,0.355,0.436,27
0,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2,2880,2362,0.89,0.444,0.82,50
0,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,0,5579,0,0.481,0.667,0.0,29
0,58,M,4,High School,Married,$60K - $80K,Blue,44,5,1,3,12010,2149,0.801,1.5,0.179,48
0,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516,1597,0.858,1.217,0.046,31
0,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394,885,1.04,0.684,0.201,43
0,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,3,18325,723,0.815,0.65,0.039,45
0,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,2,3773,1972,0.783,1.083,0.523,61
0,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,21684,1748,0.715,0.6,0.081,55
0,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919,774,0.965,0.737,0.403,45
0,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,2,9995,1713,0.96,0.462,0.171,30
0,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,2,11910,2098,1.16,1.294,0.176,42
0,39,F,3,College,Married,Less than $40K,Blue,36,4,2,0,2279,1529,1.26,1.286,0.671,52
0,57,M,1,College,Single,$40K - $60K,Blue,48,3,1,2,3539,0,0.781,0.211,0.0,58
0,48,M,3,High School,Married,$80K - $120K,Blue,36,5,1,3,30579,1351,0.759,0.727,0.044,67
0,47,M,3,High School,Single,$80K - $120K,Blue,42,4,1,0,24480,1923,0.505,0.778,0.079,44
0,56,F,1,Uneducated,Divorced,$60K - $80K,Blue,52,6,1,2,17561,0,0.94,1.2,0.0,48
0,54,F,0,College,Married,Less than $40K,Blue,40,3,1,2,1638,0,0.75,0.545,0.0,36
0,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,3,2,2947,2216,0.76,0.606,0.752,32
0,52,M,4,High School,Married,$80K - $120K,Blue,42,6,1,0,5738,1112,1.519,0.655,0.194,40
0,43,M,4,Post-Graduate,Divorced,$120K +,Blue,34,5,2,2,33304,1833,0.428,0.381,0.055,49
0,59,M,1,College,Single,$40K - $60K,Blue,48,6,3,3,7251,1603,0.591,0.8,0.221,36
0,44,M,1,High School,Married,$60K - $80K,Blue,34,6,2,0,2885,1895,0.387,0.632,0.657,44
0,56,F,1,College,Married,Less than $40K,Blue,36,6,2,3,2641,1257,0.891,1.053,0.476,36
